STORE,NAME,ADDRESS,CITY,ZIPCODE,COUNTY_NUMBER,COUNTY,CATEGORY,CATEGORY_NAME,VENDOR_NO,VENDOR,ITEM,DESCRIPTION,PACK,LITER_SIZE,STATE_BTL_COST,BTL_PRICE,BOTTLE_QTY,TOTAL
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1081200,CREAM LIQUEURS,305,MHW Ltd,73052,Rumchata,12,375,7.42,11.13,12,133.56
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1081010,AMERICAN AMARETTO,55,Sazerac North America,73986,Di Amore Amaretto,12,750,6,9,1,9
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1081200,CREAM LIQUEURS,260,Diageo Americas,74086,Godiva Liqueur,12,750,17,25.5,1,25.5
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1081900,MISC. AMERICAN CORDIALS & LIQUEURS,322,U.S. Distilled Prod. Co,75211,Kinky Liqueur,12,750,10,15,2,30
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1081900,MISC. AMERICAN CORDIALS & LIQUEURS,322,U.S. Distilled Prod. Co,75214,Kinky Blue,12,750,10,15,2,30
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1081010,AMERICAN AMARETTO,434,Luxco-St Louis,76486,Paramount Amaretto,12,750,3.38,5.07,2,10.14
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1071100,AMERICAN COCKTAILS,380,Phillips Beverage Company,76767,Phillips Long Island Iced Tea,12,1000,4.28,6.42,1,6.42
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1031200,FLAVORED VODKA,260,Diageo Americas,77353,Smirnoff Sorbet Light Pineapple Coconut,12,750,8.25,12.38,1,12.38
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1031200,FLAVORED VODKA,260,Diageo Americas,77647,Smirnoff Citrus,12,750,8.25,12.38,1,12.38
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1031200,FLAVORED VODKA,260,Diageo Americas,77658,Smirnoff Cranberry,12,750,8.25,12.38,1,12.38
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1031200,FLAVORED VODKA,260,Diageo Americas,77709,Smirnoff Peach,12,750,8.25,12.38,1,12.38
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1031200,FLAVORED VODKA,260,Diageo Americas,77880,Smirnoff Sours Watermelon,12,750,8.25,12.38,1,12.38
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1081300,PEPPERMINT SCHNAPPS,434,Luxco-St Louis,80578,Arrow Peppermint Schnapps,6,1750,7.05,10.58,12,126.96
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,82126,Arrow Peach Schnapps,12,750,4.34,6.51,2,13.02
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1081305,APPLE SCHNAPPS,65,Jim Beam Brands,82604,Dekuyper Sour Apple Pucker,24,375,3.07,4.61,1,4.61
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1081312,BUTTERSCOTCH SCHNAPPS,65,Jim Beam Brands,82786,Dekuyper Buttershots Schnapps,12,750,6.3,9.45,2,18.9
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1081330,PEACH SCHNAPPS,65,Jim Beam Brands,82846,Dekuyper Luscious Peachtree Schnapps,12,750,6.3,9.45,1,9.45
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1081900,MISC. AMERICAN CORDIALS & LIQUEURS,434,Luxco-St Louis,85606,Paramount Blue Curacao,12,750,4.75,7.13,3,21.39
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1081500,ROCK & RYE,55,Sazerac North America,85796,Mr. Boston Rock & Rye,12,750,4.93,7.4,1,7.4
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1081400,TRIPLE SEC,65,Jim Beam Brands,86112,Dekuyper Triple Sec,12,1000,2.22,3.33,3,9.99
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1081600,WHISKEY LIQUEUR,85,Brown-Forman Corporation,86883,Southern Comfort,48,200,2.51,3.77,2,7.54
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1081600,WHISKEY LIQUEUR,85,Brown-Forman Corporation,86886,Southern Comfort,12,750,9.85,14.78,12,177.36
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1081600,WHISKEY LIQUEUR,85,Brown-Forman Corporation,86888,Southern Comfort PET,6,1750,19.16,28.74,2,57.48
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1022100,TEQUILA,395,Proximo,87632,El Zarco Silver,12,750,7.67,11.51,1,11.51
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1012200,SCOTCH WHISKIES,55,Sazerac North America,8825,Lauder's Scotch Traveler,12,750,5.13,7.7,12,92.4
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1022100,TEQUILA,410,The Patron Spirits Company,88294,Patron Silver Tequila,12,375,14,21,1,21
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1022100,TEQUILA,421,"Sazerac Co., Inc.",88766,Tortilla White Tequila,12,750,6.2,9.3,1,9.3
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1022100,TEQUILA,434,Luxco-St Louis,89387,Juarez Tequila Gold,12,1000,6.92,10.38,2,20.76
2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,82,Scott,1022100,TEQUILA,55,Sazerac North America,89577,Montezuma Gold Tequila,12,1000,7.02,10.53,2,21.06
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1012100,CANADIAN WHISKIES,65,Jim Beam Brands,10632,Canadian Club Reserve Triple Aged,12,750,9.97,14.96,2,29.92
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1012100,CANADIAN WHISKIES,260,Diageo Americas,10834,Crown Royal Black,24,375,8.25,12.38,24,297.12
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1012100,CANADIAN WHISKIES,260,Diageo Americas,11296,Crown Royal,12,750,15,22.5,12,270
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1012100,CANADIAN WHISKIES,260,Diageo Americas,11298,Crown Royal Canadian Whisky,6,1750,31.99,47.99,6,287.94
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1012100,CANADIAN WHISKIES,115,"Constellation Wine Company, Inc.",11586,Black Velvet Reserve,12,750,7,10.5,12,126
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1012100,CANADIAN WHISKIES,115,"Constellation Wine Company, Inc.",11588,Black Velvet Reserve,6,1750,12.99,19.49,6,116.94
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1012100,CANADIAN WHISKIES,115,"Constellation Wine Company, Inc.",11776,Black Velvet,12,750,5.23,7.85,12,94.2
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1012100,CANADIAN WHISKIES,115,"Constellation Wine Company, Inc.",11788,Black Velvet,6,1750,10.45,15.68,288,4515.84
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1012100,CANADIAN WHISKIES,55,Sazerac North America,12407,Canadian Ltd Whisky,12,1000,5.5,8.25,12,99
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1012100,CANADIAN WHISKIES,380,Phillips Beverage Company,14474,Revel Stoke Roasted Pecan,12,750,7.52,11.28,12,135.36
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1012100,CANADIAN WHISKIES,65,Jim Beam Brands,15248,Windsor Canadian Pet,6,1750,9.18,13.77,6,82.62
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15626,Jameson,12,750,14.49,21.74,12,260.88
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1011200,STRAIGHT BOURBON WHISKIES,434,Luxco-St Louis,18198,Ezra Brooks Ky Sour Mash Bourbon,6,1750,14.34,21.51,1,21.51
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19112,Jim Beam Devil's Cut,12,750,14.17,21.26,1,21.26
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,20248,Old Crow,6,1750,9.44,14.16,6,84.96
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1011100,BLENDED WHISKIES,65,Jim Beam Brands,24458,Kessler Blend Whiskey,6,1750,11.02,16.53,6,99.18
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,6,107.64
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26827,Jack Daniels Old #7 Black Lbl,12,1000,17.9,26.85,12,322.2
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26828,Jack Daniels Old #7 Black Lbl,6,1750,28.69,43.04,6,258.24
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,27582,Red Stag Spiced,12,750,11.03,16.55,2,33.1
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1011100,BLENDED WHISKIES,492,Western Spirits Beverage Co. LLC,27697,Bird Dog Apple Flavored Whiskey,6,750,10,15,2,30
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1042100,IMPORTED DRY GINS,461,Campari(skyy),28370,Bulldog Gin,6,750,12.49,18.74,18,337.32
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1042100,IMPORTED DRY GINS,260,Diageo Americas,28866,Tanqueray Gin,12,750,12.25,18.38,2,36.76
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1041100,AMERICAN DRY GINS,297,Laird And Company,29996,Five O'clock Gin,12,750,3.46,5.19,12,62.28
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1041100,AMERICAN DRY GINS,297,Laird And Company,29998,Five O'clock Gin,6,1750,7.33,11,6,66
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1041100,AMERICAN DRY GINS,380,Phillips Beverage Company,31866,Prairie Organic Gin,6,750,11,16.5,6,99
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1041100,AMERICAN DRY GINS,370,Pernod Ricard USA/Austin Nichols,32234,Seagrams Extra Dry Gin,24,375,3.39,5.09,24,122.16
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1032080,IMPORTED VODKA,85,Brown-Forman Corporation,34326,Finlandia Imp Vodka 80prf,12,750,8.57,12.86,24,308.64
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1032080,IMPORTED VODKA,370,Pernod Ricard USA/Austin Nichols,34368,Fris Danish Vodka,6,1750,9.99,14.99,1,14.99
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1032080,IMPORTED VODKA,434,Luxco-St Louis,34566,Pearl Vodka PET,6,1750,10,15,1,15
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1032080,IMPORTED VODKA,115,"Constellation Wine Company, Inc.",34820,Svedka Vodka,12,750,8.25,12.38,2,24.76
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1032080,IMPORTED VODKA,395,Proximo,34919,Three Olives Vodka,6,1750,16,24,36,864
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1032200,IMPORTED VODKA - MISC,395,Proximo,34972,Three Olives Cherry Vodka,12,750,9.96,14.94,1,14.94
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1031080,80 PROOF VODKA,259,Heaven Hill Brands,35418,Burnett's Vodka 80 Prf,6,1750,8.79,13.69,6,82.14
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1031080,80 PROOF VODKA,297,Laird And Company,35916,Five O'clock Vodka,12,750,3.37,5.06,12,60.72
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1031080,80 PROOF VODKA,297,Laird And Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,6,64.8
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,12,129.12
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1032080,IMPORTED VODKA,260,Diageo Americas,36871,Ciroc Luxury Vodka,12,750,19,28.5,24,684
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1031080,80 PROOF VODKA,205,E AND J GALLO WINERY,36965,New Amsterdam Vodka Mini,10,600,5.54,8.31,10,83.1
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1031080,80 PROOF VODKA,380,Phillips Beverage Company,37348,Phillips Vodka,6,1750,7.6,11.4,6,68.4
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1031080,80 PROOF VODKA,461,Campari(skyy),37987,Skyy Vodka,12,1000,12.35,18.53,1,18.53
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1031200,FLAVORED VODKA,380,Phillips Beverage Company,40244,Prairie Organic Cucumber,6,750,11,16.5,6,99
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41694,Uv Blue (raspberry) Vodka,12,1000,7.5,11.25,12,135
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1101100,AMERICAN ALCOHOL,434,Luxco-St Louis,41846,Everclear Alcohol,12,750,9,13.5,12,162
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,"Bacardi U.S.A., Inc.",42370,Bacardi 8 Rum,12,750,11.5,17.25,2,34.5
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1062300,FLAVORED RUM,370,Pernod Ricard USA/Austin Nichols,42676,Malibu Passion Fruit Rum,12,750,7.49,11.24,1,11.24
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,"Bacardi U.S.A., Inc.",43038,Bacardi Gold Rum,6,1750,13.5,21,1,21
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,"Bacardi U.S.A., Inc.",43128,Bacardi Superior Rum,6,1750,13.5,21,6,126
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1062300,FLAVORED RUM,260,Diageo Americas,43282,Captain Morgan Parrot Bay Pineapple,12,750,7.49,11.24,2,22.48
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1062310,SPICED RUM,260,Diageo Americas,43337,Captain Morgan Spiced Rum,12,1000,11.75,17.63,12,211.56
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1062300,FLAVORED RUM,65,Jim Beam Brands,44476,Cruzan Coconut Rum,12,750,6.83,10.25,1,10.25
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1062310,SPICED RUM,434,Luxco-St Louis,44658,Lady Bligh Spiced Rum,6,1750,11,16.5,6,99
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,434,Luxco-St Louis,45248,Paramount Gold Rum,6,1750,7.84,11.76,6,70.56
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,434,Luxco-St Louis,45277,Paramount White Rum,12,1000,4.34,6.51,12,78.12
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1012200,SCOTCH WHISKIES,370,Pernod Ricard USA/Austin Nichols,4717,Chivas Regal 12 Yr,12,1000,24.99,37.49,3,112.47
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1052010,IMPORTED GRAPE BRANDIES,65,Jim Beam Brands,47786,Courvoisier Vs Cognac,12,750,15.75,23.63,12,283.56
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1052010,IMPORTED GRAPE BRANDIES,420,"Moet Hennessy USA, Inc.",48099,Hennessy VS,24,200,5.65,8.48,24,203.52
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1052010,IMPORTED GRAPE BRANDIES,420,"Moet Hennessy USA, Inc.",48105,Hennessy VS,12,375,9.99,14.99,12,179.88
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1052010,IMPORTED GRAPE BRANDIES,420,"Moet Hennessy USA, Inc.",48106,Hennessy Vs Cognac,12,750,18.99,28.49,12,341.88
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1012200,SCOTCH WHISKIES,35,"Bacardi U.S.A., Inc.",4866,Dewars White Label Scotch,12,750,13.73,20.6,2,41.2
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,259,Heaven Hill Brands,52312,Christian Bros Brandy,24,200,1.96,2.94,24,70.56
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,259,Heaven Hill Brands,52319,Christian Bros Brandy-Round,12,1000,7.11,10.67,12,128.04
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52582,E & J Vsop Superior Reserve,12,750,7,10.5,3,31.5
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52591,E & J Vs Brandy Mini,12,500,5.92,8.88,1,8.88
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52596,E & J Vs,12,750,5.92,8.88,12,106.56
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52599,E & J Vs Brandy Round,12,1000,6.94,10.41,3,31.23
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,115,"Constellation Wine Company, Inc.",53213,Paul Masson Grande Amber Brandy,24,200,1.96,2.94,24,70.56
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1051010,AMERICAN GRAPE BRANDIES,115,"Constellation Wine Company, Inc.",53214,Paul Masson Grande Amber Brandy,24,375,3.22,4.83,24,115.92
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1012200,SCOTCH WHISKIES,260,Diageo Americas,5327,Johnnie Walker Black,12,1000,27.5,41.25,2,82.5
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1051140,PEACH BRANDIES,259,Heaven Hill Brands,56006,Christian Bros Peach,12,750,5.43,8.15,3,24.45
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1071100,AMERICAN COCKTAILS,55,Sazerac North America,57148,Chi-Chi's Margarita W/tequila,6,1750,6.5,9.75,6,58.5
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1032200,IMPORTED VODKA - MISC,260,Diageo Americas,64573,Ciroc Pineapple,12,750,19,28.5,12,342
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1022100,TEQUILA,395,Proximo,64615,Jose Cuervo Cinge,12,750,10.58,15.87,2,31.74
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1032200,IMPORTED VODKA - MISC,260,Diageo Americas,64716,Ciroc Peach,12,750,19,28.5,12,342
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1032200,IMPORTED VODKA - MISC,260,Diageo Americas,64727,Ciroc Amaretto,12,750,19,28.5,12,342
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1081600,WHISKEY LIQUEUR,421,"Sazerac Co., Inc.",64867,Fireball Cinnamon Whiskey,12,1000,11.34,17.01,12,204.12
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,259,Heaven Hill Brands,65195,Hpnotiq,6,750,8.83,13.75,6,82.5
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,65,Jim Beam Brands,67006,Midori Melon Liqueur,12,750,11.5,17.25,1,17.25
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1081030,COFFEE LIQUEURS,410,The Patron Spirits Company,67595,Patron Xo Cafe,6,750,14.5,21.75,1,21.75
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1081390,IMPORTED SCHNAPPS,421,"Sazerac Co., Inc.",69658,Dr. Mcgillicuddy's Mentholmint,6,1750,14.66,21.99,1,21.99
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1081390,IMPORTED SCHNAPPS,260,Diageo Americas,69940,Rumple Minze Peppermint Mini,12,500,13.5,20.25,1,20.25
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1081600,WHISKEY LIQUEUR,259,Heaven Hill Brands,73702,Evan Williams Honey Reserve,12,750,7.94,11.91,2,23.82
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1081200,CREAM LIQUEURS,260,Diageo Americas,74086,Godiva Liqueur,12,750,17,25.5,1,25.5
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1081010,AMERICAN AMARETTO,434,Luxco-St Louis,76488,Paramount Amaretto,6,1750,8.07,12.11,6,72.66
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1031200,FLAVORED VODKA,260,Diageo Americas,77847,Smirnoff Vanilla,12,750,8.25,12.38,2,24.76
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1081900,MISC. AMERICAN CORDIALS & LIQUEURS,65,Jim Beam Brands,80096,Dekuyper Signature Creme De Banana,12,750,5.25,7.88,2,15.76
2571,Hy-Vee Food Store #2 / Waterloo,2181 LOGAN AVE,WATERLOO,50703,7,Black Hawk,1081200,CREAM LIQUEURS,330,Gemini Spirits,80458,Ryan's Cream Liqueur,6,1750,10.54,16.31,1,16.31
